Date,万科A,万达院线,三一重工,上汽集团,上海电气,上海莱士,上港集团,东方明珠,东方航空,东方证券,东方财富,中信证券,中信银行,中兴通讯,中国中冶,中国中车,中国中铁,中国交建,中国人寿,中国国航,中国太保,中国平安,中国建筑,中国核电,中国电建,中国石化,中国石油,中国神华,中国联通,中国船舶,中国重工,中国铁建,中国铝业,中国银行,中海油服,中煤能源,中航动力,中航机载,中航资本,乐视网,云南白药,五粮液,交通银行,京东方A,伊利股份,保利地产,信威集团,光大证券,光大银行,兴业证券,兴业银行,农业银行,包钢股份,北京银行,北方稀土,华侨城A,华夏幸福,华夏银行,华泰证券,华能国际,双汇发展,国信证券,国投电力,国泰君安,国电电力,大秦铁路,宁波港,宝钢股份,工商银行,平安银行,广发证券,康美药业,建设银行,恒瑞医药,招商证券,招商银行,新华保险,方正证券,格力电器,比亚迪,民生银行,江苏有线,洋河股份,浙能电力,浦发银行,海天味业,海康威视,海澜之家,海螺水泥,海通证券,申万宏源,美的集团,苏宁云商,贵州茅台,长城汽车,长安汽车,长江电力,陕西煤业,青岛海尔
2015-02-04,8.7534,23.8412,7.1210,14.7889,9.9518,12.9816,5.0630,25.2721,4.8788,,4.7671,22.4711,4.7817,14.9912,3.3993,9.4259,6.7473,9.5309,31.8619,6.8508,25.3209,26.4973,3.0926,,5.7955,3.4850,9.0290,10.2901,4.0246,35.7394,8.6334,9.9453,5.2007,2.6319,17.7158,5.4005,30.2744,27.1087,8.8461,12.1424,37.9601,18.4874,3.7580,2.7063,10.7674,7.2783,39.5908,21.0846,2.6604,9.8182,9.7306,2.0941,3.7679,3.8682,16.5533,6.2623,14.9762,5.9437,17.4014,6.4108,13.0998,17.4266,7.7797,,3.1019,6.1447,3.7559,3.9405,2.8440,8.5231,17.9260,7.5739,3.7010,9.6560,16.8727,10.5971,43.8978,11.5677,12.5243,38.4205,5.3935,,45.6345,4.9463,7.2995,10.9448,10.4577,7.7120,13.8784,17.1968,10.4686,15.1670,11.0474,141.2603,13.3114,9.2795,7.3239,3.9431,8.4747
2015-02-05,9.0859,26.2260,7.1563,14.7104,10.0754,13.0034,5.2365,24.5193,4.8788,,4.8693,22.9030,4.9207,14.7955,3.4838,9.7831,6.7473,9.9406,32.9849,6.9731,25.4923,26.7765,3.1611,,6.1102,3.4850,8.9064,10.3541,4.1134,35.7493,8.7128,10.4731,5.2303,2.7126,17.4765,5.4259,30.8529,26.9643,8.9005,12.3353,37.4403,18.5811,3.8739,2.7150,10.8818,7.5913,39.4909,21.4390,2.7311,9.9965,10.0275,2.1862,3.7891,4.0003,16.3926,6.2623,14.9762,6.0568,18.3731,6.4029,13.0357,17.3776,7.8749,,3.1099,6.1858,3.7134,4.2929,2.9009,8.7057,18.5748,7.5021,3.8219,9.5328,17.8636,10.8874,43.8978,11.6845,12.7189,37.4246,5.4857,,47.3496,4.9537,7.4253,11.0028,10.5026,7.5151,14.1356,17.6115,10.4620,15.2893,10.9705,141.1183,13.1727,9.4193,7.3457,3.9497,8.6892
2015-02-06,8.5634,28.8476,6.9354,14.3112,9.7047,12.9597,4.9921,24.7850,4.7338,,4.6747,21.9529,4.6566,14.6859,3.3232,9.1742,6.7473,9.2717,30.2166,6.6814,23.3307,25.2082,2.9504,,5.6557,3.3578,8.5082,9.7721,3.9890,34.0271,8.2459,9.8876,4.9935,2.5139,16.8967,5.1287,29.6959,25.9146,8.2178,13.6176,36.4903,17.9510,3.6421,2.6272,10.6096,6.9724,39.6008,20.2873,2.5705,9.5390,9.4674,2.0204,3.4857,3.7550,15.8911,6.2623,14.9762,5.7618,17.4585,5.9687,12.5507,16.3410,7.4546,,2.9269,5.9688,3.5774,3.9148,2.7618,8.3344,17.6216,7.3136,3.5611,9.3235,18.1939,10.3648,43.8978,11.1782,12.2418,37.0926,5.2206,,48.5847,4.7470,7.0931,11.3122,10.0645,7.4298,13.6350,16.7571,9.9059,14.7848,11.1148,137.7041,13.2421,9.1939,7.0701,3.8298,8.2980
2015-02-09,8.1630,28.5844,6.8913,14.4944,9.6952,12.6734,4.9842,24.9811,4.4440,,4.4845,22.0236,4.4898,14.2632,3.1625,8.9387,6.7473,9.3470,29.8771,6.3991,23.1071,25.3230,2.9082,,5.6120,3.2480,8.2632,9.5585,3.8380,33.4531,8.0969,9.7309,4.7961,2.4643,16.4550,5.0099,28.6353,25.7413,8.0000,13.2999,35.7912,17.3208,3.5933,2.5217,10.5663,6.5811,38.2428,20.2873,2.5383,9.6941,9.4809,1.9651,3.3163,3.6229,15.5569,6.2623,14.9762,5.7077,17.8015,5.6371,12.6870,16.3247,7.3356,,2.7679,5.6932,3.5179,4.0686,2.6986,8.2187,17.6296,7.3091,3.4721,9.4863,18.0996,10.3431,43.8978,11.3632,12.1790,35.5011,5.2264,,46.6238,4.6141,7.0780,11.2276,9.9260,7.4167,13.3638,17.1304,9.7554,14.8714,10.6336,138.5951,13.3946,9.3291,6.8091,3.6966,8.1298
2015-02-10,8.2173,27.7325,6.9796,14.7300,8.8302,12.8043,5.0078,24.8736,4.5406,,4.4845,23.0207,4.5315,14.5059,3.2048,9.1579,6.7473,9.7650,32.0534,6.4085,23.7630,25.8202,2.9504,,5.6819,3.2538,8.4087,9.5318,3.8824,33.5521,8.1466,9.9783,4.8455,2.4829,16.5930,5.0353,29.2910,25.6161,8.1885,12.7098,36.0899,17.6870,3.6787,2.4690,10.8502,6.6878,37.0146,21.2175,2.5576,10.3765,9.5214,1.9774,3.3234,3.6531,15.6854,6.2623,14.9762,5.7372,18.5201,5.7160,12.8874,16.8144,7.3436,,2.7599,5.7050,3.5604,4.2608,2.7113,8.2126,18.4226,7.3584,3.4848,9.4956,18.6051,10.5027,43.8978,11.9864,12.3203,35.6280,5.3186,,49.0472,4.5846,7.1233,11.0415,10.0346,7.5086,13.3847,17.9185,10.0760,15.2383,10.4123,145.7153,13.7274,9.2074,6.7438,3.7765,8.0877
2015-02-11,8.4819,28.3969,7.1740,15.1030,9.1059,12.8616,4.9921,24.9938,4.7435,,4.4845,23.3113,4.6983,14.9443,3.2893,9.4340,7.3773,10.0493,32.6454,6.7473,24.5680,26.3558,3.0557,,5.8130,3.3174,8.6154,9.7080,3.9357,34.4329,8.3154,10.4319,4.9639,2.5450,16.8323,5.1287,29.3392,25.9339,8.2932,14.3439,36.1556,18.0361,3.7580,2.5217,10.9252,7.0079,37.5439,21.8820,2.6476,10.6945,9.6361,2.0081,3.4222,3.7210,15.8719,6.2623,14.9762,5.8601,18.7487,5.8660,13.0157,16.8144,7.5973,,2.8315,5.9454,3.6539,4.1968,2.7239,8.3891,18.7270,7.4752,3.5484,9.5095,18.5377,10.6624,43.8978,12.8043,12.5274,35.9307,5.3762,,48.5847,4.6363,7.2642,11.0584,10.8508,7.5480,13.7393,18.3747,10.0760,15.6970,10.7972,143.8229,13.7551,9.6132,6.8961,3.8098,8.3359
2015-02-12,8.4209,28.6074,7.1828,15.2470,9.1724,13.0361,5.0157,25.4745,4.7821,,4.4845,23.0207,4.6566,15.4844,3.2640,9.3853,6.9628,9.9489,33.0807,6.7379,24.9109,26.8148,3.0557,,5.7780,3.2942,8.5388,9.7347,4.0779,34.0667,8.2856,10.2340,4.9738,2.5388,16.6759,5.1287,29.6959,26.8680,8.7163,15.9099,36.6635,18.0617,3.7458,2.6184,10.8581,6.9368,39.7705,21.8465,2.6412,10.6014,9.4809,2.0020,3.5351,3.8116,15.9297,6.2623,14.9762,5.8552,18.6916,5.8503,13.0117,16.9776,7.5973,,2.8235,6.0978,3.6199,4.1455,2.7302,8.3709,18.8711,8.2384,3.5357,9.5840,18.2142,10.6624,43.8978,12.8043,12.5055,35.7843,5.3877,,48.6316,4.6510,7.2592,11.1213,10.9632,7.8696,13.8088,18.3250,10.3115,15.5441,10.7299,145.0766,14.0491,9.7169,7.0049,3.7899,8.5378
2015-02-13,8.5091,31.2488,7.2358,15.1554,9.1154,13.1206,5.0946,25.4303,4.7821,,4.4845,22.9658,4.6775,15.4218,3.3654,9.8643,7.0871,10.0158,33.9512,6.8790,25.1942,26.9066,3.1084,,5.9441,3.3809,8.5695,9.8201,4.1934,34.1954,8.2956,10.4484,4.9935,2.5326,16.7955,5.2306,29.6477,26.8487,8.7958,15.9735,36.6695,18.4789,3.7336,2.6711,11.1500,6.9581,39.4909,22.1566,2.6347,10.6247,9.5349,2.0020,3.4363,3.8041,15.7626,6.2623,14.9762,5.9634,18.6671,5.9055,13.0878,17.4674,7.6053,,2.8872,6.1506,3.6454,4.0878,2.7555,8.4805,18.7190,8.4674,3.5293,9.6537,18.5512,10.6116,43.8978,12.7556,12.3077,37.5808,5.3531,,48.0755,4.6953,7.2995,11.2397,11.1953,7.8302,13.8923,18.2752,10.4031,15.5492,10.8839,145.1712,14.0602,9.6944,7.0556,3.8365,8.5504
2015-02-16,8.5905,32.5645,7.2182,15.1161,9.3340,13.7534,5.0867,25.8731,4.7532,,4.4845,22.8480,4.6914,15.5627,3.3823,9.8399,6.9960,9.9657,33.2983,6.8226,24.7693,26.8530,3.1295,,5.9092,3.3809,8.5695,9.8682,4.3089,34.9278,8.5936,10.3577,5.0823,2.5388,16.9888,5.2306,29.6091,26.7524,8.8377,17.9571,36.8966,18.3512,3.7336,2.6711,11.2446,7.1004,42.4465,21.7491,2.6347,10.5084,9.5551,2.0265,3.4716,3.8003,15.8783,6.2623,15.1113,6.0125,18.5691,5.9134,13.0878,17.2143,7.7480,,2.9110,6.1447,3.6454,4.1583,2.7997,8.4926,18.7270,9.4506,3.5548,9.4351,18.0659,10.4519,43.8978,12.5998,12.3014,42.8239,5.3531,,47.3028,4.7175,7.2642,11.6651,11.0830,8.0599,13.9270,18.0097,10.3181,15.5136,11.2207,143.9333,13.5887,9.6448,7.1644,3.9297,8.4873
2015-02-17,8.6244,33.8803,7.2447,15.1750,9.2294,13.7997,5.1340,27.5178,4.8305,,4.4845,22.8559,4.6705,16.2907,3.3908,9.8886,6.9462,9.9740,33.0807,6.8414,24.9333,26.9984,3.1822,,5.9004,3.3983,8.4929,9.8362,4.7797,35.1455,8.7426,10.3824,5.1317,2.5388,17.0900,5.2561,30.3323,26.7909,8.8503,19.9725,37.1774,18.2660,3.7214,2.7150,11.2368,7.1075,43.9443,21.7491,2.6283,10.5472,9.5012,2.0265,3.4645,3.8078,16.0004,6.2623,14.7929,6.0224,18.5446,5.8897,13.1560,17.2388,7.7242,,2.9110,6.1564,3.6539,4.1647,2.7997,8.4987,18.7430,9.8592,3.5484,9.6142,17.9985,10.4882,43.8978,12.7069,12.2073,47.6472,5.3128,,47.7535,4.7765,7.2592,11.8005,11.3264,8.0533,14.0035,18.0346,10.2396,15.4422,11.7596,144.7297,13.8383,9.6493,7.2151,3.9764,8.5966
2015-02-25,8.6652,34.5381,7.2535,15.4433,9.2199,13.9961,5.1892,27.3407,5.3038,,4.4845,22.9658,4.6914,15.8758,3.3993,10.0835,6.9462,10.1161,32.8195,7.3213,25.5669,26.9181,3.1822,,6.0753,3.5023,8.6537,9.8095,4.9574,35.1455,8.7228,10.5391,5.1711,2.5450,17.4397,5.2476,30.5444,26.5791,8.8419,19.9680,37.4642,18.1213,3.7275,2.7150,11.1539,7.1502,43.9343,21.6251,2.6283,10.8574,9.5416,2.0327,3.4575,3.8191,15.8397,6.2623,15.8123,6.0224,18.5691,5.9371,13.0638,17.1980,7.7718,,2.9588,6.2385,3.6794,4.2416,2.8377,8.5474,18.7430,9.9849,3.5675,9.6165,17.9445,10.5245,43.8978,12.8335,12.8978,51.2598,5.3301,,47.3555,4.7765,7.2894,11.7884,11.0867,8.1977,14.1009,18.0761,10.3704,16.2576,11.6441,144.2960,14.2820,9.7755,7.1861,3.9564,8.6471
2015-02-26,8.4141,31.4692,7.1475,15.8097,9.0773,14.7815,5.1340,26.2653,5.1976,,4.4845,22.3612,4.6010,15.4844,3.3823,9.7019,6.8053,10.1998,31.7748,7.1519,24.6873,26.0115,3.1295,,6.0578,3.5023,8.5465,9.5531,4.6820,35.2643,8.6036,10.3907,5.0922,2.5077,17.4765,5.1627,30.4672,26.7332,8.4189,17.9299,36.5082,17.6188,3.6665,2.6887,11.0277,6.9155,41.1784,20.9695,2.5962,10.5782,9.4067,2.0142,3.4645,3.7814,15.6404,6.2623,15.7576,5.8405,17.8505,5.9687,12.8673,16.7083,8.2318,,2.9826,6.0392,3.7219,4.1711,2.8250,8.4013,18.2704,9.8771,3.5103,9.4398,17.5266,10.3721,43.8978,12.5414,12.9418,48.7115,5.2437,,44.7799,4.7692,7.1736,11.4814,10.9444,7.9286,13.8923,17.4207,10.0956,16.1353,11.2399,144.9268,14.0047,9.8071,7.1716,3.9497,8.6135
2015-02-27,8.6652,30.9330,7.6246,16.1173,9.4100,14.6452,5.2681,26.6765,5.2459,,4.4845,23.4604,4.7192,15.7741,3.8728,9.8237,7.1286,11.3535,32.8369,7.2649,25.9396,26.8339,3.3771,,7.2029,3.5254,8.6461,9.8682,4.7086,35.8186,8.9215,11.1329,5.3290,2.5574,17.4857,5.3071,30.8625,27.1473,8.6995,18.6289,36.9742,18.1383,3.7397,2.7063,11.2407,7.2214,41.2184,22.1477,2.6604,11.2606,9.6226,2.0572,3.5915,3.9286,16.1676,6.2623,15.7351,6.0125,18.6997,6.1187,12.9996,17.2143,8.3587,,3.0781,6.2444,3.8238,4.2352,2.9072,8.5596,19.0954,9.6975,3.6120,9.5095,19.2118,10.6697,43.8978,13.0185,12.8664,47.7937,5.3416,,46.1848,4.8504,7.3498,11.6893,11.0343,8.3028,14.2330,18.2337,10.3573,16.1557,11.2207,147.3712,13.7579,9.7575,7.3457,4.0630,8.5798
2015-03-02,8.8348,30.9199,7.5804,16.0191,9.7047,14.5088,5.3864,26.7840,5.2845,,4.4845,23.6489,4.7331,16.2751,3.9658,9.8967,7.1949,11.8050,33.0720,7.4248,25.6489,27.1629,3.4298,,6.9931,3.6294,8.7609,9.9803,5.0196,36.3233,8.9314,11.3803,5.4080,2.5574,17.6698,5.3495,31.8845,27.8214,8.9299,17.9299,37.3925,18.2660,3.7153,2.7765,11.1263,7.4562,42.1270,22.3692,2.6476,11.4778,9.6564,2.0634,3.6692,3.9588,16.6368,6.2623,15.8477,5.9289,19.1734,6.1582,13.0557,17.4674,8.3587,,3.1099,6.2737,4.0533,4.3057,2.9009,8.5413,19.3357,10.2049,3.6375,9.4142,19.1512,10.7278,42.2383,13.1938,12.7346,50.8693,5.3474,,46.8872,4.8947,7.3397,11.5104,11.0755,8.7950,14.2538,18.4411,10.4751,16.0742,11.3554,150.4463,13.5832,9.7034,7.3892,4.0630,8.6009
2015-03-03,8.5634,30.4429,7.5804,15.6069,9.7807,14.3179,5.2917,26.5942,5.2652,,4.4845,23.2563,4.8443,16.0011,3.8390,9.7425,7.0374,11.2866,32.0099,7.2743,25.0600,26.5049,3.3350,,6.9931,3.5890,8.6154,10.0177,4.9041,36.6202,8.8519,11.0834,5.5264,2.5264,17.6422,5.4005,31.6339,28.0236,8.8838,17.8868,37.3925,18.0531,3.6970,2.7765,11.0395,7.1716,41.2683,22.1477,2.6347,11.2761,9.6024,2.0511,3.6692,3.9097,16.5468,6.2623,15.3814,5.8749,18.6997,6.1345,13.1880,17.3286,8.4062,,3.1019,6.1506,3.9853,4.3890,2.8693,8.5109,19.2957,10.7346,3.6247,9.3468,18.6726,10.5100,41.9631,12.9503,12.9198,49.7953,5.2955,,45.5174,4.9316,7.2693,11.3581,10.1095,9.1232,14.3234,17.9600,10.3704,15.8856,11.5479,149.2636,13.5610,9.4599,7.3312,4.0563,8.6051
2015-03-04,8.2784,29.8673,7.4037,15.4760,10.2180,14.5361,5.2129,26.4108,5.0333,,4.4845,22.4476,4.6566,15.4923,3.8812,9.4583,7.0125,11.8217,31.0784,7.0202,24.0090,25.6902,3.2717,,6.9931,3.4850,8.3627,9.7454,4.7353,36.5411,8.7923,10.9927,5.5560,2.4519,17.4213,5.2731,31.6821,27.8888,8.5864,17.2603,37.5419,17.8232,3.5933,2.7150,10.9173,6.8301,40.9288,21.1112,2.5705,10.7023,9.3797,1.9897,3.5704,3.8191,16.6690,6.2623,14.8315,5.7077,17.8423,6.0003,12.9996,16.7246,8.1128,,3.0463,6.0626,4.0023,4.2288,2.7808,8.2917,18.5828,10.6224,3.5103,9.4142,17.8636,10.4011,41.8213,12.4829,12.5274,49.7953,5.2321,,45.3535,4.8725,7.0729,11.1188,10.1432,8.9919,13.9409,17.3959,10.0760,15.4422,11.4516,147.4421,13.3890,9.2029,7.2514,3.9297,8.5041
2015-03-05,8.2037,30.7554,7.3860,15.3124,10.0279,14.9997,5.2050,27.2648,5.0237,,4.4845,22.0629,4.6010,15.7349,3.8390,9.5395,6.8468,11.3535,30.6431,6.9637,23.8525,25.2464,3.2349,,7.0368,3.4734,8.2861,9.6706,4.7442,36.3332,8.6930,10.7040,5.5264,2.4084,17.7618,5.3156,32.1063,28.4088,9.2147,17.3806,38.2410,17.8913,3.5445,2.8556,10.9173,6.7518,41.4081,21.0846,2.5383,10.7023,9.2920,1.9651,3.5280,3.7361,16.5854,6.2623,14.7221,5.6586,17.7443,5.8818,13.2081,16.7001,8.0177,,3.0224,5.9805,4.0618,4.1775,2.7492,8.2187,18.3345,11.1342,3.4785,9.6491,17.7288,10.1906,40.8373,12.4635,12.6185,50.2835,5.1284,,44.4872,4.9242,6.9672,11.2373,10.3641,8.9000,13.8714,17.0143,10.0891,15.3912,11.2495,145.8809,13.9104,9.0676,7.1789,3.9364,8.4831
2015-03-06,8.0748,31.9034,7.3330,15.2470,9.7047,14.7243,5.1340,27.0750,4.9560,,4.4845,22.2199,4.5524,15.5784,3.7629,10.5544,6.9379,11.2699,30.5561,6.8226,23.8077,24.9596,3.1822,,6.7134,3.4329,8.1636,9.5531,4.6909,35.2643,8.5241,10.7040,5.4080,2.3464,17.7066,5.1797,31.2386,27.6769,9.4576,18.3066,37.9362,17.7040,3.4712,2.8117,10.8029,6.6380,40.9587,21.0492,2.4934,10.8341,9.0828,1.9221,3.4786,3.7173,16.3990,6.2623,14.2526,5.5602,17.7852,5.8345,13.4085,16.8552,7.8353,,2.9349,5.9454,3.9513,4.0686,2.7302,8.1395,18.5988,12.5709,3.4022,9.9746,18.1198,10.1035,41.4961,12.6582,12.3391,57.7528,5.0362,,44.6745,4.8504,6.8363,11.3823,10.2031,8.8606,13.5724,17.2134,10.1349,15.1619,11.8365,146.1490,13.2421,9.2885,7.0629,3.9164,8.3906
2015-03-09,8.0070,29.4068,7.3595,14.5926,9.6001,14.2634,5.0946,27.4546,5.0430,,4.4845,21.1992,4.6010,15.3200,3.6868,11.0740,6.6893,10.4506,29.8596,6.8320,23.1071,24.6229,3.1611,,6.5560,3.4676,8.1942,9.5585,4.5932,35.2346,8.4943,10.6216,5.9606,2.3898,17.4949,5.2222,30.7854,26.9643,8.8335,16.9539,37.0818,17.7636,3.5689,2.7590,10.6491,6.5455,38.9418,20.2696,2.5191,10.1671,9.1503,1.9344,3.6127,3.7361,16.3990,6.2623,14.2076,5.6045,17.1482,5.8424,13.0277,16.3165,7.7718,,2.9588,5.9571,3.9088,4.0045,2.7555,8.2004,17.7818,11.8525,3.4658,9.6979,17.1895,10.2052,38.3605,12.0740,11.9907,49.3071,5.0477,,43.7848,4.8135,6.9521,11.1261,10.0720,8.5325,13.5098,16.5829,9.8339,14.7797,11.1629,146.5038,13.3530,9.1488,7.0339,3.9564,8.0751
2015-03-10,8.2037,30.5251,7.5009,15.0507,9.6381,14.2279,5.2286,27.3913,5.1010,,4.4845,21.7174,4.8026,15.6723,3.7544,11.2039,6.8633,10.8184,30.8172,6.9261,23.6289,25.1699,3.2032,,6.6434,3.5254,8.2861,9.6813,4.6909,37.5110,8.6532,10.8195,6.0198,2.4705,17.6422,5.3071,31.0939,27.5614,8.8168,18.3793,37.2312,18.1298,3.7519,2.7678,10.7871,6.6878,39.8105,20.2253,2.6090,10.4618,9.7913,1.9958,3.6550,4.0003,16.5790,6.2623,14.4938,5.8257,17.0666,5.9292,13.1479,16.0798,7.8908,,3.0065,6.0157,3.9598,4.0750,2.8250,8.5231,17.9020,12.2162,3.5929,9.8165,17.0278,10.5173,39.4780,12.1422,12.0943,49.8929,5.2494,,44.9262,4.8651,7.2088,11.7231,10.2742,8.6112,13.8366,16.7571,9.9648,15.2129,11.0859,150.5567,13.4362,9.1488,7.2514,3.9897,8.2686
2015-03-11,8.1562,30.4561,7.4390,15.0245,9.8378,14.1270,5.3312,27.5684,5.2652,,4.4845,21.6153,4.7817,15.5471,3.7121,10.7573,6.7473,10.7265,30.7302,7.1613,23.5767,25.2464,3.1769,,6.6085,3.4850,8.2478,9.6119,4.6020,36.6103,8.6036,10.5886,6.0396,2.4519,17.5778,5.3580,31.0554,27.7636,8.7121,19.8976,38.1274,18.1383,3.7031,2.7765,10.7477,6.5668,39.7306,20.3316,2.5833,10.4929,9.6834,1.9651,3.6903,3.9248,16.3926,6.2623,14.4391,5.7520,17.3361,5.9608,13.0477,16.0879,8.0018,,2.9985,5.9454,3.9598,4.0430,2.7997,8.3952,17.8619,12.5260,3.5548,10.0443,17.0817,10.4156,39.1944,12.1714,12.1947,49.4047,5.1860,,44.2589,4.9094,7.1333,11.7159,10.5775,8.6703,13.7393,16.8566,10.0629,15.1976,11.1437,148.1045,13.3280,9.1488,7.2877,4.0496,8.5378
2015-03-12,8.1834,30.7192,7.4125,15.5742,10.3415,13.8352,5.1892,27.2648,5.5067,,4.4845,21.8352,4.9346,15.4453,3.7206,10.5056,6.7556,10.5258,31.3396,7.4531,24.0761,25.7055,3.2138,,6.5648,3.5139,8.2708,9.5692,4.6198,36.9666,8.5936,10.4649,5.9211,2.5388,17.5318,5.3071,31.1421,27.2821,8.7163,18.3679,37.7510,18.2660,3.8129,2.7590,10.7201,6.6024,38.6822,20.4734,2.6347,10.5161,10.4594,2.0020,3.6692,4.0531,16.3219,6.2623,14.6964,5.8995,17.5320,5.9845,13.0117,15.9737,7.9146,,3.0144,5.9981,3.9088,4.0238,2.8566,8.6448,17.8699,12.2566,3.6565,10.1443,17.0817,10.7060,41.0291,12.3661,12.4019,49.3852,5.3128,,45.0492,4.9021,7.3750,12.1558,10.6337,8.6441,13.8575,16.9147,9.9779,15.9620,11.0571,152.1810,13.2421,9.1488,7.3167,4.0030,9.5429
2015-03-13,8.3259,29.6403,7.4567,16.3529,10.1134,13.8297,5.2996,27.1256,5.5067,,4.4845,22.2356,5.0667,15.6332,3.7713,10.4813,6.7970,10.9187,32.3842,7.5660,24.5979,26.4782,3.2823,,6.6959,3.5659,8.4852,9.8148,4.6820,36.9172,8.6234,10.6628,5.9606,2.6071,17.7618,5.4175,30.7758,27.5999,8.6744,18.7242,37.9482,18.5215,3.8800,2.7502,10.8463,6.7589,41.3282,21.2707,2.6926,10.6712,10.7698,2.0450,3.7820,4.1890,16.5404,6.2623,14.4456,6.1354,17.8832,6.0871,13.0638,16.3900,8.0097,,3.0781,6.0919,3.9428,4.0942,2.9135,9.0710,18.3265,11.8525,3.7138,9.8351,17.7288,11.0108,44.1980,12.5608,12.4898,48.3307,5.3992,,44.6628,4.9833,7.6468,12.1340,10.5887,8.4012,14.1148,17.3212,10.0760,15.6410,10.8357,151.9445,13.3114,9.1488,7.3602,4.0763,9.3789
2015-03-16,8.3869,29.9988,7.5804,16.1893,10.0374,13.8952,5.4100,27.2395,5.9415,,4.4845,22.2984,5.0041,15.5314,3.8390,10.5219,6.9379,11.0274,32.1318,8.1212,24.5159,26.7230,3.3139,,6.7920,3.5716,8.4852,9.9857,4.5932,36.5609,8.6334,11.2895,5.9507,2.5760,17.7618,5.4854,30.8625,27.5614,8.5822,18.6834,37.6136,18.5385,3.8556,2.7678,10.9173,6.8301,41.9373,21.8465,2.7183,11.2839,11.2016,2.0511,4.1772,4.2230,16.7718,6.2623,14.2430,6.1600,17.9812,6.0792,13.1119,16.4226,8.1525,,3.0940,6.2268,4.0193,4.1327,2.9009,9.1928,18.4386,13.5586,3.7201,9.9629,17.6547,11.0834,43.1139,12.5511,12.6436,49.3461,5.3762,,44.9262,4.9685,7.8331,12.1268,10.6711,8.5981,14.1356,17.1968,10.0695,15.9009,11.1437,149.8628,13.6719,9.1488,7.4472,4.2295,9.6944
2015-03-17,8.5430,30.8047,7.6953,16.3594,10.2560,14.3452,5.6703,27.9606,6.2313,,4.4845,22.9658,5.1362,16.0089,3.8897,10.5300,7.2944,11.3619,32.8804,8.3000,25.2613,28.6891,3.3666,,6.8707,3.6179,8.5465,10.1138,4.7442,37.3625,8.8221,11.8338,6.0494,2.6133,18.1207,5.5958,31.7206,28.1488,8.7498,20.3357,38.6473,18.9813,3.9288,2.8293,11.0908,7.0506,44.1340,22.7590,2.8982,11.2684,11.5390,2.0757,4.2619,4.1890,16.9968,6.2623,14.5292,6.2436,19.4183,6.2134,13.4285,17.2225,8.2318,,3.1258,6.3030,4.1213,4.2480,2.9198,9.4424,19.3117,13.1994,3.7583,9.9699,18.3422,11.1850,46.9499,12.9016,12.8696,50.0882,5.4396,,45.9389,5.0940,7.8532,12.2066,11.1167,9.1757,14.3929,17.9517,10.3246,16.1812,11.5094,153.7501,13.8161,9.1488,7.5560,4.2628,9.7154
2015-03-18,8.5837,30.6896,7.9603,16.3594,10.2465,14.4352,5.6624,28.4034,7.4582,,4.4845,23.5625,5.1014,16.3534,4.1687,10.6924,7.2529,11.5207,32.6628,9.4104,25.3358,28.9301,3.4245,,7.0893,3.6641,8.7916,10.1993,4.8508,37.9861,9.0208,11.7101,6.1975,2.6195,18.5349,5.7231,32.0967,28.2932,9.0053,20.0406,38.3007,19.1517,3.8983,3.1983,11.2801,7.1075,44.2938,22.9451,2.8725,11.3770,11.5323,2.0941,4.2195,4.1777,17.1126,6.2623,14.9537,6.2436,20.0471,6.3871,13.4686,17.4266,8.4142,,3.2928,6.4262,4.2062,4.2800,2.9261,9.3510,19.7362,12.9974,3.7774,9.8513,18.6186,11.1850,46.5163,13.0964,12.8884,50.2835,5.4453,,46.2433,5.1383,7.8381,12.1316,10.9407,9.0576,14.4346,18.2503,10.9920,16.1557,11.4228,155.1773,13.9049,9.1488,7.5922,4.3294,9.8205
2015-03-19,8.8755,30.6995,8.0575,16.3594,10.3890,14.4624,5.7413,30.5543,7.1201,,4.4845,23.6175,5.2057,16.5960,4.2364,11.9183,7.6011,11.7046,32.8978,9.1375,25.4774,29.3586,3.4667,,7.2029,3.7046,8.8835,10.5090,4.9396,38.5304,9.1400,12.2296,6.3060,2.6878,18.6545,5.8590,34.7095,28.8711,9.0807,20.7692,39.0476,19.3731,3.9959,3.4180,11.3196,7.4277,43.4950,23.0514,3.0589,11.4623,11.6605,2.1678,4.3395,4.2230,17.2604,6.2623,15.7576,6.2927,20.5616,6.4740,13.7091,17.7694,8.5093,,3.3644,6.5376,4.3932,4.4659,2.9893,9.4241,20.3449,13.3341,3.8855,9.9955,18.9017,11.4246,46.6997,13.1938,13.9807,52.0898,5.5491,,46.6296,5.2047,7.9942,12.1316,10.8471,9.0576,15.0951,18.5406,11.3257,16.4003,12.2407,156.5493,14.0324,9.1488,7.5995,4.4959,10.0519
